State Code,Facility Name,Number of Beds,Inpatient Revenue,Net Patient Revenue,Less Total Operating Expense,Inpatient PPS Amount,Allowable Bad Debts,Net Income from service to patients
PA,SENA-KEAN MANOR,152.0,3283589.0,2350891.0,4341347.0,269539.0,19541.0,-1990456.0
VA,WELLSPRINGS AT AMELIA,100.0,3047949.0,3378411.0,3234828.0,1499024.0,21989.0,143583.0
TX,WINDSOR REHA & HEALTH CARE CENTER,108.0,2083578.0,1461784.0,2306936.0,254832.0,0.0,-845152.0
CO,ACCEL AT GOLDEN RIDGE,120.0,6007326.0,4201754.0,6003084.0,2009758.0,0.0,-1801330.0
ID,VALLEY VIEW NURSING & REHABILITATION,120.0,3121568.0,2973393.0,2930414.0,324894.0,0.0,42979.0
OK,FOUR SEASONS REHABILITITATION & CARE,122.0,620642.0,591086.0,631875.0,201908.0,12740.0,-40789.0
PA,CONESTOGA VIEW,446.0,17358454.0,10934206.0,15442971.0,414001.0,21215.0,-4508765.0
TX,FPACP PASADENA LLC,125.0,2333741.0,2333741.0,2601296.0,292103.0,21464.0,-267555.0
TX,BAYWOOD CROSSING REHABILITATION & HE,124.0,2250431.0,2250431.0,2486633.0,571466.0,0.0,-236202.0
GA,SAVANNAH SQUARE HEALTH CENTER,194.0,3363307.0,3271198.0,3636818.0,319651.0,0.0,-365620.0
GA,LAVENDER MOUNTAIN SENIOR LIVING,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,ROSE VISTA HOME,76.0,1010738.0,912312.0,1412717.0,83085.0,15049.0,-500405.0
KS,BRANDON WOODS AT ALVAMAR,259.0,3992595.0,3811037.0,4664512.0,529749.0,4638.0,-853475.0
GA,CONDOR HEALTH LAFAYETTE,162.0,4333225.0,4277316.0,4590866.0,972749.0,29219.0,-313550.0
IL,CHURCH CREEK,331.0,4577896.0,4292443.0,5670613.0,855508.0,0.0,-1378170.0
IN,MEADOWOOD HEALTH PAVILION,253.0,6221686.0,6176964.0,6002396.0,808025.0,203.0,174568.0
PA,WELLINGTON COURT NURSING & REHAB,104.0,8131601.0,7612048.0,6201150.0,474004.0,0.0,1410898.0
OK,SERVANT LIVING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,THE FORUM AT OVERLAND PARK,207.0,3730346.0,3609031.0,4090078.0,462047.0,0.0,-481047.0
KY,THE FORUM AT BROOKSIDE,324.0,5862146.0,5805053.0,5258585.0,571312.0,0.0,546468.0
KY,4002 BRACKEN COUNTY NURSING & REHABI,32.0,1519866.0,1331999.0,1467155.0,251299.0,9832.0,-135156.0
OH,HEALTHCARE CENTER AT THE FORUM,316.0,5279570.0,4851300.0,5802045.0,484800.0,0.0,-950745.0
TX,THE FORUM AT MEMORIAL WOODS HEALTHCA,406.0,6411372.0,6206011.0,6761867.0,526788.0,0.0,-555856.0
TX,HEALTHCARE CENTER AT THE FORUM AT PA,318.0,3949547.0,3867640.0,4307347.0,278028.0,0.0,-439707.0
CA,REMINGTON CLUB HEALTH CENTER,405.0,11622554.0,11465221.0,11055077.0,793113.0,0.0,410144.0
TX,PENNSYLVANIA NURSING & REHAB,123.0,1004793.0,1004793.0,1208397.0,135441.0,0.0,-203604.0
DE,FORWOOD MANOR,249.0,4196010.0,3776478.0,4394797.0,554632.0,0.0,-618319.0
IN,FORUM AT THE CROSSING,221.0,3657067.0,3477868.0,4291313.0,521659.0,0.0,-813445.0
FL,BRIGHTON GARDENS OF TAMPA,170.0,5462922.0,4464104.0,5679188.0,1064157.0,0.0,-1215084.0
MA,LEDGEWOOD REHAB & SKILLED NURSING CE,123.0,10531865.0,7746805.0,9292237.0,2643370.0,0.0,-1545432.0
MA,SEACOAST NURSING & REHABILITATION CE,142.0,10516844.0,8343064.0,9713652.0,1682539.0,0.0,-1370588.0
ND,ELIM HOMES INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA,PRESTIGE CARE & REHAB - PARKSIDE,88.0,2512342.0,1713966.0,2415637.0,282873.0,0.0,-701671.0
NC,WESLEY PINES RETIREMENT HOME,104.0,9764325.0,8431147.0,8682971.0,1166510.0,29717.0,-251824.0
NC,OAK FOREST HEALTH & REHAB,170.0,4891449.0,5220602.0,4902704.0,535379.0,17926.0,317898.0
NC,CYPRESS GLEN RETIREMENT COMMUNITY,72.0,16696278.0,16112692.0,16646419.0,362942.0,0.0,-533727.0
IL,GENERATIONS AT LINCOLN  LLC,126.0,4088030.0,3372985.0,3795276.0,739157.0,95671.0,-422291.0
NE,REGENCY SQUARE,72.0,2235652.0,1659228.0,1865456.0,141089.0,7040.0,-206228.0
NJ,LEISURE PARK HEALTH CENTER,416.0,7951075.0,7551739.0,7781958.0,609158.0,10381.0,-230219.0
OH,SANCTUARY MEDINA  LLC,80.0,1411150.0,1161387.0,1323879.0,170469.0,11075.0,-162492.0
NH,PLEASANT VIEW,174.0,15272770.0,12554100.0,14542814.0,3787617.0,8368.0,-1988714.0
TN,HUMBOLDT NURSING HOME,120.0,866415.0,731048.0,936662.0,68369.0,21008.0,-205614.0
AL,CHEROKEE COUNTY HEALTH & REHAB CTR,185.0,13240888.0,14080556.0,16144598.0,1725583.0,6054.0,-2064042.0
WV,ELDERCARE OF JACKSON COUNTY  LLC,120.0,4574470.0,3233073.0,2860466.0,478198.0,21496.0,372607.0
IL,LEXINGTON HC CENTER OF ORLAND PARK,275.0,8680038.0,5038006.0,7528121.0,1061246.0,23962.0,-2490115.0
LA,ROSEWOOD NURSING CENTER,150.0,654473.0,421692.0,584197.0,38139.0,0.0,-162505.0
MA,PRESCOTT HOUSE,126.0,7463550.0,4962570.0,6452516.0,1364655.0,0.0,-1489946.0
VA,WATERVIEW HEALTH & REHAB CENTER,130.0,1360288.0,1327228.0,1590408.0,149425.0,0.0,-263180.0
MA,WESTFORD HOUSE,123.0,7531285.0,4081456.0,6294504.0,508584.0,0.0,-2213048.0
VT,CENTERS FOR LIVING & REHABILITATION,130.0,13461243.0,8934965.0,9107209.0,3796082.0,176.0,-172244.0
PA,SAINT MARYS EAST,270.0,7750890.0,4566834.0,5071197.0,435438.0,0.0,-504363.0
PA,POWERBACK REHAB EXTON,120.0,9516124.0,6510219.0,8106863.0,3901978.0,16344.0,-1596644.0
TX,DEVINE HEALTH & REHABILITATION,100.0,1267463.0,1320548.0,1406832.0,433899.0,0.0,-86284.0
NC,SILVER BLUFF  INC.,144.0,12580635.0,12942828.0,11593257.0,1310346.0,5066.0,1349571.0
MO,ADVANCE NURSING CENTER,70.0,608505.0,500337.0,729834.0,82732.0,12596.0,-229497.0
VA,THE CARRINGTON,97.0,1895577.0,1893082.0,2059245.0,572692.0,22149.0,-166163.0
PA,HORSHAM CENTER FOR JEWISH LIFE,324.0,49195958.0,25702352.0,22512212.0,4860071.0,8468.0,3190140.0
CA,OROVILLE HOSPITAL POST-ACUTE CENTER,126.0,6713688.0,5971321.0,7189244.0,2420634.0,0.0,-1217923.0
IL,REST HAVEN MANOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,HEARTLAND-UNIVERSITY OF LIVONIA MI,142.0,5554996.0,4195018.0,5174610.0,524591.0,2288.0,-979592.0
MN,EVENTIDE LUTHERAN HOME,195.0,20379323.0,19778347.0,22218291.0,2046407.0,0.0,-2439944.0
CO,GARDEN TERRACE COLORADO,115.0,10971311.0,9736583.0,11054776.0,711413.0,8639.0,-1318193.0
GA,FAYETTEVILLE CENTER FOR NURSING AND,162.0,2780765.0,2326219.0,2077370.0,463971.0,0.0,248849.0
GA,WESTBURY CENTER OF CONYERS FOR NURSI,173.0,1821620.0,1625453.0,1707752.0,243437.0,0.0,-82299.0
IL,TABOR HILLS HEALTH CARE FACILITY,169.0,12826516.0,11707555.0,13643193.0,1998780.0,0.0,-1935638.0
IL,LIEBERMAN GERIATRIC HEALTH CENTRE,240.0,1022893.0,1022893.0,2059737.0,61093.0,10202.0,-1036844.0
NJ,NEPUTNE GARDENS NURSING & REHAB,105.0,4154578.0,3010516.0,3258375.0,1122444.0,5104.0,-247859.0
OK,BROOKSIDE NURSING CENTER,140.0,624093.0,549749.0,746669.0,76846.0,5914.0,-196920.0
OK,LAKE COUNTRY NURSING CENTER,69.0,480367.0,491160.0,502075.0,39476.0,2394.0,-10915.0
RI,SCALABRINI VILLA,120.0,4866188.0,3821946.0,4799870.0,374539.0,0.0,-977924.0
TX,MISSION RIDGE REHAB & NURS CENTER LP,90.0,342204.0,558590.0,625981.0,58825.0,0.0,-67391.0
IL,LEXINGTON HC CENTER OF LOMBARD,224.0,9373060.0,5503291.0,6064726.0,1438376.0,4188.0,-561435.0
IL,LEXINGTON HC CENTER OF BLOOMINGDALE,166.0,6259084.0,3537150.0,4855350.0,774581.0,6138.0,-1318200.0
KS,CHETOPA MANOR,38.0,694587.0,697714.0,869338.0,41728.0,3530.0,-171624.0
NH,LAFAYETTE CENTER,72.0,5947494.0,5337079.0,5964796.0,1178123.0,25635.0,-627717.0
TX,FOCUSED CARE AT BURNET BAY,120.0,2111248.0,2111248.0,2112337.0,224293.0,28895.0,-1089.0
GA,WESTBURY CENTER OF MCDONOUGH FOR NUR,210.0,2183869.0,1799503.0,1669979.0,314715.0,0.0,129524.0
TX,SPJST REST HOME #3,57.0,1807721.0,1807720.0,1118062.0,762840.0,0.0,689658.0
AZ,THE FORUM AT DESERT HARBOR,292.0,3677841.0,3647708.0,4401740.0,464780.0,0.0,-754032.0
IN,THE LAURELS OF GOSHEN,48.0,2579658.0,2018023.0,2216207.0,504072.0,21889.0,-198184.0
MO,MALDEN NURSING CENTER,70.0,767213.0,636134.0,988412.0,138355.0,20982.0,-352278.0
NC,TWIN LAKES COMMUNITY - MEMORY CARE,32.0,3166421.0,2666166.0,2488229.0,0.0,0.0,177937.0
MO,EAST PRAIRIE NURSING CENTER,70.0,332935.0,293496.0,599685.0,94306.0,0.0,-306189.0
MO,HILLVIEW NURSING & REHAB,120.0,1692287.0,1528124.0,1877940.0,143762.0,5104.0,-349816.0
NJ,THE VILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,FAYETTE CARING CENTER,60.0,879345.0,783432.0,931147.0,90865.0,12144.0,-147715.0
NC,FAIR HAVEN NURSING HOME,67.0,4707751.0,4646813.0,4740147.0,973282.0,10791.0,-93334.0
NC,CLAPPS CONVALESCENT NURSING HOME,96.0,10247319.0,10381540.0,9295612.0,1336843.0,20877.0,1085928.0
NC,CLAPPS NURSING CENTER  INC,118.0,9667671.0,10274674.0,9171384.0,1164338.0,16139.0,1103290.0
WA,REGENCY COUPEVILLE LLC,112.0,1537173.0,1164420.0,1616828.0,224525.0,0.0,-452408.0
NC,THE FOREST AT DUKE  INC.,92.0,24548214.0,24667450.0,24924818.0,216368.0,0.0,-257368.0
PA,ROCHESTER MANOR,227.0,3887547.0,2682182.0,3176801.0,104774.0,0.0,-494619.0
WI,BORNEMANN NURSING HOME  INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,WINDSOR GARDENS OF THE VALLEY,99.0,1525273.0,1428443.0,1729727.0,339813.0,0.0,-301284.0
CA,LAKE FOREST NURSING CENTER,175.0,12941917.0,11552802.0,13257392.0,2151244.0,17416.0,-1704590.0
CA,LIFE CARE CENTER OF ESCONDIDO,120.0,11463160.0,10713093.0,10372865.0,1933027.0,4134.0,340228.0
CA,TULARE NURSING & REHAB CENTER,97.0,668593.0,569303.0,662380.0,253493.0,0.0,-93077.0
MO,JONESBURG NURSING & REHAB,90.0,1890725.0,1699672.0,1665802.0,192804.0,0.0,33870.0
MO,GERALD NURSING & REHAB,60.0,414326.0,379018.0,605616.0,70841.0,17400.0,-226598.0
NE,ARBOR CARE CENTERS-COUNTRYSIDE  LLC,90.0,3181960.0,3181960.0,3579358.0,310149.0,0.0,-397398.0
NE,ARBOR CARE CENTERS - ORD  LLC,60.0,1520623.0,1520623.0,1760510.0,349112.0,0.0,-239887.0
VA,LOUISA HEALTH & REHAB CENTER,90.0,3111618.0,2315725.0,2606836.0,329605.0,9292.0,-291111.0
MI,ADVANTAGE LIVING CENTER BATTLE CREEK,82.0,3209327.0,2976920.0,3239139.0,454288.0,7568.0,-262219.0
VA,FORT NORFOLK RETIREMENT COMMUNITY  I,240.0,23342023.0,20373996.0,26621908.0,2435057.0,17419.0,-6247912.0
FL,CALUSA HARBOUR,468.0,7568591.0,7276500.0,8806196.0,1311860.0,23512.0,-1529696.0
FL,THE GARDENS OF PORT ST LUCIE,140.0,2173603.0,2112912.0,2985661.0,412814.0,13328.0,-872749.0
FL,THE LODGE AT CYPRESS COVE,163.0,13354824.0,10960116.0,42346240.0,3017389.0,0.0,-31386124.0
FL,HAWTHORNE HEALTH & REHAB SARASOTA,120.0,1110105.0,921241.0,1013401.0,212302.0,0.0,-92160.0
ID,GSS-BOISE VILLAGE,127.0,3561221.0,3288213.0,4204335.0,44693.0,13659.0,-916122.0
TX,ALAMEDA OAKS NURSING CENTER,142.0,4736837.0,4274227.0,4960155.0,969309.0,20300.0,-685928.0
MI,ASHLEY CARE CENTER,63.0,3029979.0,2845363.0,3301543.0,471528.0,0.0,-456180.0
WA,ALASKA GARDENS HEALTH & REHAB CTR,123.0,4691061.0,3916249.0,6017467.0,557839.0,81273.0,-2101218.0
MD,MULTI MEDICAL CENTER,118.0,7417930.0,5249900.0,6321105.0,1611147.0,27960.0,-1071205.0
MA,SARAH S BRAYTON,183.0,9979135.0,6069554.0,8466357.0,1192876.0,0.0,-2396803.0
WI,WOODS CROSSING AT WOODS POINT,22.0,759829.0,759829.0,1029618.0,238801.0,0.0,-269789.0
CT,WATROUS NURSING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,WEXFORD PLACE  INC.,162.0,2941891.0,2518945.0,2956926.0,124207.0,17472.0,-437981.0
OH,WEXFORD CARE CENTER  INC.,73.0,1209400.0,774161.0,2291570.0,64468.0,11649.0,-1517409.0
VA,EVERGREEN HEALTH AND REHAB,176.0,2872456.0,2620431.0,2633079.0,468151.0,0.0,-12648.0
NC,WHITE OAK MANOR - TRYON,70.0,6543940.0,5360614.0,6619365.0,1034650.0,4923.0,-1258751.0
NC,ABERNETHY LAURELS,192.0,26267223.0,23770124.0,25147408.0,1398064.0,4785.0,-1377284.0
NC,WHITE OAK MANOR - SHELBY,160.0,11695487.0,9362763.0,10408933.0,1307156.0,27397.0,-1046170.0
NC,WHITE OAK MANOR - BURLINGTON,160.0,10452752.0,8308435.0,10618437.0,238785.0,827.0,-2310002.0
NC,PIEDMONT CROSSING,134.0,18415806.0,16950177.0,17935894.0,1501041.0,16778.0,-985717.0
NC,WHITE OAK MANOR - WAXHAW,100.0,12477998.0,9899261.0,10447493.0,2654867.0,26084.0,-548232.0
TX,WELLINGTON OAKS NURSING & REHABILITA,103.0,410786.0,490705.0,1645564.0,147715.0,0.0,-1154859.0
VA,LAKE PRINCE CENTER  INC.,40.0,10063814.0,9927826.0,12236806.0,605180.0,0.0,-2308980.0
MA,SOMERSET RIDGE CENTER,135.0,7779425.0,4719149.0,6126123.0,1116340.0,0.0,-1406974.0
NC,CROSS CREEK HEALTH CARE,50.0,1755920.0,1591290.0,2960751.0,133767.0,24165.0,-1369461.0
NC,QUAIL HAVEN HEALTHCARE CTR PINEHURST,60.0,5968407.0,4992853.0,6366614.0,1770218.0,8984.0,-1373761.0
NC,SWIFT CREEK HEALTH CARE,28.0,9990540.0,8847524.0,18150654.0,2624083.0,0.0,-9303130.0
NC,BRIAR CREEK HEALTH CENTER,22.0,3546631.0,3299063.0,11812667.0,422156.0,0.0,-8513604.0
NC,BRYAN HEALTH & REHAB,80.0,4059288.0,5022325.0,3926237.0,462806.0,0.0,1096088.0
NC,OAK FOREST HEALTH & REHAB,170.0,10334921.0,9152112.0,9507924.0,481944.0,0.0,-355812.0
WI,THE HIGHLANDS AT NEWCASTLE PLACE,257.0,10518455.0,9353256.0,8147918.0,1164968.0,0.0,1205338.0
TX,THE HEIGHTS OF ALAMO,130.0,1947777.0,1566542.0,1613345.0,551611.0,0.0,-46803.0
TX,SEDONA TRACE HEALTH AND WELLNESS,119.0,1343393.0,938104.0,1200352.0,211798.0,6810.0,-262248.0
TX,WILLOW CREEK,95.0,1629953.0,1471452.0,2557001.0,576533.0,4889.0,-1085549.0
FL,CROSS SHORES CARE CENTER,120.0,1571676.0,1523333.0,1940531.0,599339.0,140336.0,-417198.0
MN,KENYON SUNSET HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,HL-S JAX OF JACKSONVILLE FL  LLC,120.0,2202144.0,1573855.0,1699283.0,138034.0,9157.0,-125428.0
NC,TRINITY OAKS,140.0,13357602.0,12318019.0,11775596.0,1267893.0,6307.0,542423.0
NC,CORNELIA NIXON DAVIS  INC.,179.0,17428741.0,16674199.0,27516649.0,4864141.0,16434.0,-10842450.0
NC,YADKIN NURSING CARE CENTER,167.0,12533314.0,11176847.0,10897578.0,1366452.0,22195.0,279269.0
NC,GOLDEN YEARS NURSING HOME,58.0,5870443.0,5463722.0,4224705.0,295594.0,20929.0,1239017.0
NC,LCNRC OF SOUTHPORT  LLC,116.0,7069216.0,6173863.0,7363687.0,1205119.0,11628.0,-1189824.0
NC,LIBERTY COMMONS - ALAMANCE COUNTY,170.0,8111249.0,7136375.0,7669828.0,921949.0,15370.0,-533453.0
NC,TRINITY ELMS,100.0,11293803.0,11009864.0,10151327.0,1273420.0,7011.0,858537.0
NC,CORNELIA NIXON DAVIS  INC.,20.0,2352350.0,2380874.0,27516649.0,1534045.0,19392.0,-25135775.0
NC,CAROLINA BAY HC CTR OF WILMINGTON,108.0,11882387.0,10068040.0,11753952.0,3359239.0,16058.0,-1685912.0
SC,SOUTH BAY AT MOUNT PLEASANT,150.0,15935150.0,14354203.0,17943830.0,2422540.0,0.0,-3589627.0
TX,BRIGHTON SENIOR LIVING OF KATY,130.0,3157221.0,2208010.0,2186763.0,1164697.0,0.0,21247.0
AR,SOMERSET SENIOR LIVING AT MCGEHEE,140.0,1168385.0,1215107.0,1758949.0,328108.0,0.0,-543842.0
NM,RATON,80.0,461200.0,564353.0,1463984.0,151527.0,10624.0,-899631.0
NC,EDGEWOOD PLACE AT THE VILLAGE,75.0,13018669.0,12462953.0,15180323.0,155775.0,0.0,-2717370.0
NC,SHANNON GRAY REHABILITATION & RECOVE,150.0,8766496.0,9111460.0,7919374.0,489243.0,19032.0,1192086.0
TX,CEDAR HILL HEALTHCARE CENTRE,76.0,1416931.0,1453562.0,2333973.0,286350.0,0.0,-880411.0
MA,WORCESTER HEALTH GROUP LLC,150.0,8557121.0,6579498.0,6988373.0,961628.0,7636.0,-408875.0
TX,PARKVIEW NURSING & REHAB CENTER,118.0,1360377.0,980322.0,2721155.0,638565.0,0.0,-1740833.0
TX,HERITAGE HEALTHCARE RESIDENCE,156.0,1539998.0,1488474.0,2530300.0,397258.0,4988.0,-1041826.0
TX,WILL-O-BELL NURSING HOME,90.0,1623376.0,1623375.0,1402076.0,63106.0,0.0,221299.0
AR,PLEASANT VALLEY LIVING CENTER,97.0,3870271.0,3309500.0,3746819.0,557614.0,0.0,-437319.0
NC,GLENAIRE INC,120.0,12086918.0,11247663.0,23751952.0,521511.0,0.0,-12504289.0
NC,RIVER LANDING AT SANDY RIDGE,116.0,10540726.0,9368774.0,30568176.0,549871.0,0.0,-21199402.0
RI,BERKSHIRE REHAB AND HEALTHCARE CTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,THE SPRINGS HEALTHCARE AND REHABILIT,120.0,13728525.0,11501503.0,10255371.0,4641316.0,19445.0,1246132.0
TX,HOUSTON HEIGHTS,150.0,1920889.0,1950044.0,3058486.0,225480.0,19226.0,-1108442.0
LA,MAISON DE LAFAYETTE NURSING HOME,189.0,9623068.0,10510143.0,8569638.0,1760875.0,55652.0,1940505.0
MO,MOBERLY NURSING & REHAB,120.0,1921678.0,1670880.0,1844948.0,601705.0,45097.0,-174068.0
NC,HILLCREST CONVALESCENT CENTER  INC.,154.0,31837592.0,23095563.0,22126102.0,9585842.0,0.0,969461.0
NC,MARYFIELD NURSING HOME,125.0,30503463.0,28247052.0,28960597.0,1164183.0,0.0,-713545.0
NC,PINE RIDGE HEALTH & REHAB CTR,154.0,9600031.0,9533480.0,10835223.0,324578.0,9814.0,-1301743.0
NC,MOUNTAIN VISTA HEALTH PARK,120.0,10583516.0,9802437.0,7410734.0,445531.0,0.0,2391703.0
SC,FRANKE HOME NURSING,44.0,20790774.0,20396412.0,20524020.0,984465.0,0.0,-127608.0
SC,STILL HOPES EPISCOPAL RETIREMENT,70.0,21606990.0,21083583.0,38783743.0,2915754.0,0.0,-17700160.0
AR,THE BLOSSOMS AT CUMBERLAND,120.0,1408136.0,1317092.0,1429750.0,328428.0,0.0,-112658.0
AR,THE BLOSSOMS AT WEST DIXON,172.0,1692809.0,1576343.0,1830806.0,436548.0,0.0,-254463.0
IL,VILLA CLARA POST ACUTE  LLC,150.0,5145964.0,4057552.0,4802499.0,1498609.0,123551.0,-744947.0
IA,MOUNT CARMEL BLUFFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,UNITED HELPERS NURSING HOME,180.0,7801496.0,5389011.0,8955647.0,1050644.0,0.0,-3566636.0
NC,PENICK VILLAGE,92.0,17506520.0,16221666.0,17756064.0,1012661.0,7885.0,-1534398.0
NC,BROOKRIDGE RETIREMENT COMMUNITY,77.0,12630780.0,11448157.0,13371225.0,1130595.0,0.0,-1923068.0
VA,GOODWIN HOUSE ALEXANDRIA,410.0,40181896.0,28312383.0,42898944.0,1123711.0,0.0,-14586561.0
VA,WESTMINSTER CANTERBURY RICHMOND,158.0,59673272.0,42284918.0,64221426.0,3322747.0,0.0,-21936508.0
VA,WESTMINISTER OF CANTERBURY OF LYNCHB,105.0,9493341.0,9871275.0,32786239.0,1468612.0,0.0,-22914964.0
VA,GOODWIN HOUSE BAILEYS CROSSROADS,454.0,61309586.0,50770123.0,53750037.0,907990.0,0.0,-2979914.0
TX,TRUCARE LIVING CENTER-SELMA,128.0,4214909.0,4085225.0,4467321.0,755680.0,18523.0,-382096.0
AR,THE BLOSSOMS AT MOUNTAIN VIEW,97.0,1948910.0,1728113.0,1614050.0,685739.0,0.0,114063.0
AR,THE BLOSSOMS AT ROGERS,110.0,1705816.0,1612398.0,1766583.0,448063.0,0.0,-154185.0
AR,THE BLOSSOMS AT STAMPS,94.0,749620.0,688496.0,1048390.0,199659.0,0.0,-359894.0
AR,THE BLOSSOMS AT NEWPORT,120.0,1234453.0,1126377.0,1441155.0,304559.0,0.0,-314778.0
AR,THE BLOSSOMS AT NORTH LITTLE ROCK,140.0,1808883.0,1695853.0,2060546.0,320905.0,0.0,-364693.0
TX,TRUCARE LIVING CENTER- PALESTINE,120.0,4370798.0,4789072.0,4376770.0,1475894.0,0.0,412302.0
TX,THE ATRIUM OF BELLMEAD LLC,126.0,3892495.0,3434922.0,3542105.0,1025365.0,0.0,-107183.0
NC,SCOTIA VILLAGE,90.0,7059245.0,6562369.0,13596536.0,960327.0,0.0,-7034167.0
SC,HERITAGE HOME OF FLORENCE INC.,132.0,8514327.0,7630275.0,9887547.0,1998653.0,27107.0,-2257272.0
NC,WESTERN NORTH CAROLINA BAPTIST HOME,100.0,6046499.0,5699537.0,7179745.0,569204.0,0.0,-1480208.0
NC,THE GARDENS OF TAYLOR GLEN RETIREMEN,24.0,8315144.0,7952810.0,8656808.0,259413.0,0.0,-703998.0
NC,HILLCREST RALEIGH AT CRABTREE VALLEY,134.0,17571122.0,12821295.0,13366009.0,6547147.0,0.0,-544714.0
TX,THE VILLAGE AT INCARNATE WORD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,FRIENDS HOME GUILFORD,129.0,16322904.0,16012794.0,18958065.0,368945.0,0.0,-2945271.0
NC,FRIENDS HOME INC. - WEST,80.0,15322343.0,14962925.0,15257506.0,329587.0,0.0,-294581.0
SC,ANGEL OAK NURSING AND REHAB CENTER,88.0,3119677.0,2773887.0,2443777.0,407472.0,28222.0,330110.0
SC,ROSECREST NURSING HOME,131.0,7381417.0,6878776.0,9543107.0,2799592.0,0.0,-2664331.0
SC,BENZIE T. RICE,159.0,11600976.0,10407071.0,13556969.0,2173635.0,0.0,-3149898.0
VA,KROONTJE NURSING CENTER,120.0,11276720.0,10247338.0,9503079.0,1706356.0,14469.0,744259.0
CT,PIERCE MEMORIAL BAPTIST HOME INC,72.0,7982530.0,6477232.0,7644550.0,810783.0,0.0,-1167318.0
FL,PARK SUMMIT AT CORAL SPRINGS,277.0,4867682.0,4569477.0,5104358.0,297459.0,22923.0,-534881.0
FL,FORUM AT DEER CREEK,291.0,6105497.0,5506834.0,6714796.0,389405.0,10469.0,-1207962.0
FL,STRATFORD COURT OF PALM HARBOR,318.0,6017824.0,5550325.0,5592918.0,477875.0,5295.0,-42593.0
NC,THE GRAYBRIER NURSING & RETIREMENT C,128.0,9519333.0,9918764.0,7987326.0,914553.0,19604.0,1931438.0
NC,PENN NURSING CENTER,92.0,9353257.0,8331566.0,8776319.0,812246.0,12924.0,-444753.0
SC,ELLEN SAGAR NURSING CENTER,113.0,9321540.0,8576945.0,8831842.0,821743.0,0.0,-254897.0
TX,BALLINGER HOSPITAL DBA CROSS COUNTRY,112.0,4611873.0,3711627.0,3345299.0,496276.0,9089.0,366328.0
TX,PARVIEW NURSING HOME,74.0,2550668.0,2466786.0,2821693.0,494092.0,0.0,-354907.0
AL,CLEBURNE COUNTY NURSING HOME,82.0,5526594.0,6423464.0,6993887.0,1269116.0,0.0,-570423.0
AL,CUMBERLAND HEALTH & REHAB,100.0,7631694.0,6144780.0,9137786.0,955068.0,0.0,-2993006.0
FL,BARRINGTON TERRACE OF BOYNTON BEACH,154.0,3242449.0,3011399.0,3505065.0,906348.0,0.0,-493666.0
MO,VALLEY VIEW HEALTH & REHAB,96.0,2761062.0,2577604.0,3136404.0,526910.0,103568.0,-558800.0
NC,COMPASS HEALTHCARE & REHAB HAWFIELDS,117.0,7043248.0,8232087.0,6973462.0,652544.0,0.0,1258625.0
SC,MOUNTAINVIEW NURSING HOME,132.0,8717129.0,7797642.0,10661980.0,135009.0,6974.0,-2864338.0
SC,ABBEVILLE NURSING HOME  INC.,94.0,5754116.0,4961902.0,6138235.0,360048.0,29959.0,-1176333.0
TX,THE GARDENS OF BELLAIRE,145.0,2888793.0,2753184.0,3868934.0,500079.0,0.0,-1115750.0
TX,VILLAGE CREEK N&R LLC,100.0,3012163.0,3339610.0,3219841.0,742540.0,0.0,119769.0
IN,NEW ALBANY NURSING & REHABILITATION,143.0,3917507.0,3950609.0,5220696.0,458614.0,100170.0,-1270087.0
IA,DONNELLSON HEALTH CENTER,55.0,1710782.0,1635437.0,1777806.0,368354.0,17732.0,-142369.0
MA,LIFE CARE CENTER OF AUBURN,154.0,24482182.0,14421076.0,15300432.0,4178016.0,28002.0,-879356.0
MN,FRANCISCAN HEALTH CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,CLARA CITY CARE CENTER,48.0,4066250.0,3986796.0,4587645.0,352744.0,0.0,-600849.0
IN,ROBIN RUN HEALTH CENTER,128.0,3027024.0,9389193.0,9432094.0,591334.0,9618.0,-42901.0
IA,DEERFIELD RETIREMENT COMMUNITY,30.0,8985616.0,7318352.0,11294357.0,661373.0,0.0,-3976005.0
UT,AVALON CARE CENTER - VA SALT LAKE II,81.0,5478968.0,4280501.0,4416357.0,154964.0,0.0,-135856.0
UT,GEORGE E. WAHLEN OGDEN VETERANS HOME,120.0,8215236.0,6479306.0,6923409.0,450280.0,0.0,-444103.0
IN,NORTH RIDGE VILLAGE,95.0,1749659.0,1970366.0,2398077.0,118683.0,36992.0,-427711.0
